phone,restaurant,rating
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,2
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,3
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
iPhone,A,4
